Month,Day,Day Of Week,Airline,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay
1,4,7,AS,0.0,0.0,75,224,6,0,10.0
1,1,4,OO,0.0,0.6912751677852349,128,737,9,15,18.0
1,3,6,AS,0.0,0.0,102,680,17,43,30.0
1,2,5,OO,0.0,0.0,130,749,18,25,-9.0
1,7,3,EV,0.5356359649122807,0.0,73,231,10,10,1.0
1,6,2,AS,0.0,0.0,380,2777,13,25,-49.0
1,2,5,US,0.0,0.0,105,468,7,50,-14.0
1,5,1,OO,0.0,0.5223880597014925,92,411,19,48,45.0
1,3,6,MQ,0.6091626479614204,0.5344827586206896,48,157,21,45,11.0
1,6,2,AA,0.5535870516185477,0.0,203,1235,9,20,-26.0
1,4,7,AS,0.0,0.0,110,680,9,10,41.0
1,2,5,US,0.0,0.0,121,546,8,15,-9.0
1,6,2,AA,0.5535870516185477,0.5460992907801419,67,247,16,20,0.0
1,5,1,WN,0.0,0.0,65,293,14,45,1.0
1,6,2,DL,0.0,0.0,92,368,8,43,-24.0
1,6,2,WN,0.0,0.0,100,670,19,50,33.0
1,4,7,US,0.0,0.0,115,541,18,35,211.0
1,2,5,AA,0.5535870516185477,0.0,200,1235,13,5,-2.0
1,4,7,AA,0.6091626479614204,0.0,230,1437,19,45,59.0
1,6,2,WN,0.5681016231474947,0.0,180,1105,9,0,54.0
1,1,4,MQ,0.5535870516185477,0.7037037037037037,38,89,17,30,39.0
1,5,1,US,0.0,0.0,79,325,11,15,-15.0
1,4,7,UA,0.6024960169941582,0.0,191,1452,8,23,3.0
1,1,4,WN,0.6024960169941582,0.0,155,862,11,55,-12.0
1,7,3,DL,0.0,0.0,82,270,9,0,-17.0
1,4,7,DL,0.0,0.0,77,250,6,38,1.0
1,2,5,EV,0.5535870516185477,0.0,126,731,8,15,-10.0
1,4,7,US,0.0,0.51004702864472,172,936,13,5,18.0
1,4,7,UA,0.6091626479614204,0.0,288,1846,20,16,107.0
1,4,7,UA,0.6024960169941582,0.0,152,862,14,56,10.0
1,3,6,MQ,0.5833333333333334,0.51004702864472,85,435,6,40,131.0
1,3,6,EV,0.5357142857142857,0.0,138,692,6,35,-4.0
1,1,4,EV,0.0,0.0,111,620,15,21,-6.0
1,6,2,MQ,0.0,0.5909090909090909,134,762,16,30,110.0
1,1,4,DL,0.0,0.5520833333333334,64,223,16,15,-5.0
1,5,1,OO,0.6091626479614204,0.0,124,606,11,43,58.0
1,5,1,OO,0.0,0.0,60,109,8,40,10.0
1,1,4,EV,0.0,0.5882352941176471,110,565,16,10,-9.0
1,3,6,WN,0.0,0.0,125,523,19,0,9.0
1,6,2,UA,0.0,0.0,153,746,19,57,28.0
1,5,1,MQ,0.54375,0.51004702864472,125,624,11,35,57.0
1,4,7,WN,0.0,0.0,120,562,6,10,-6.0
1,3,6,WN,0.0,0.0,75,373,16,45,33.0
1,4,7,OO,0.0,0.5669613974552512,209,1437,6,40,-6.0
1,4,7,AA,0.0,0.0,75,187,6,15,6.0
1,6,2,US,0.5535870516185477,0.0,183,1303,15,25,105.0
1,4,7,F9,0.0,0.0,115,554,19,50,2.0
1,4,7,EV,0.0,0.5455043859649122,78,277,7,4,-18.0
1,5,1,EV,0.5535870516185477,0.0,40,102,21,55,6.0
1,4,7,EV,0.0,0.0,92,399,6,0,13.0
1,4,7,NK,0.0,0.0,171,982,6,0,-7.0
1,5,1,WN,0.0,0.0,70,304,20,25,79.0
1,6,2,WN,0.0,0.0,80,397,6,55,4.0
1,1,4,NK,0.0,0.0,144,925,20,35,-4.0
1,2,5,B6,0.0,0.0,233,1666,14,15,-30.0
1,4,7,WN,0.0,0.0,180,1342,14,40,-7.0
1,6,2,OO,0.0,0.0,207,1203,18,15,98.0
1,2,5,AA,0.0,0.0,335,2475,9,0,-8.0
1,4,7,EV,0.0,0.5387205387205387,203,1134,16,48,138.0
1,6,2,EV,0.0,0.5669613974552512,80,258,15,47,-12.0
1,7,3,WN,0.0,0.0,75,390,9,15,-5.0
1,3,6,AA,0.5535870516185477,0.0,130,918,11,15,12.0
1,2,5,B6,0.5182724252491694,0.0,71,209,9,52,-11.0
1,5,1,AA,0.6091626479614204,0.51004702864472,145,802,20,30,56.0
1,3,6,WN,0.0,0.0,155,748,7,0,-9.0
1,5,1,UA,0.0,0.0,366,2419,16,34,3.0
1,3,6,DL,0.0,0.0,175,1184,6,30,5.0
1,4,7,UA,0.0,0.0,96,414,18,40,3.0
1,5,1,WN,0.0,0.0,100,587,11,25,-9.0
1,4,7,EV,0.0,0.0,90,363,6,45,-16.0
1,3,6,B6,0.0,0.0,165,1028,16,53,17.0
1,6,2,DL,0.0,0.0,124,549,6,0,-11.0
1,3,6,WN,0.0,0.0,105,547,11,0,24.0
1,5,1,EV,0.6666666666666666,0.0,73,207,17,30,-4.0
1,4,7,B6,0.0,0.5909090909090909,161,1076,6,0,-14.0
1,3,6,EV,0.0,0.0,70,316,5,20,-15.0
1,7,3,WN,0.0,0.0,185,998,8,45,-1.0
1,3,6,DL,0.0,0.0,73,271,9,7,-16.0
1,4,7,EV,0.5535870516185477,0.0,90,482,17,5,31.0
1,6,2,WN,0.0,0.0,115,696,10,30,-16.0
1,4,7,UA,0.0,0.0,184,1379,23,58,54.0
1,1,4,OO,0.0,0.0,59,156,20,0,-5.0
1,7,3,B6,0.0,0.0,206,1121,7,21,-4.0
1,2,5,AA,0.0,0.51004702864472,65,247,5,45,-9.0
1,6,2,WN,0.0,0.0,150,711,13,15,49.0
1,2,5,EV,0.0,0.0,68,227,13,38,5.0
1,3,6,WN,0.0,0.5608465608465608,110,528,22,5,112.0
1,7,3,UA,0.0,0.5455043859649122,131,746,9,58,7.0
1,4,7,AA,0.5535870516185477,0.0,110,569,10,45,-19.0
1,5,1,US,0.0,0.0,292,2153,9,58,4.0
1,7,3,UA,0.0,0.5669613974552512,254,1846,6,1,9.0
1,4,7,DL,0.0,0.0,126,591,9,34,-11.0
1,3,6,OO,0.0,0.5669613974552512,172,1041,17,7,-17.0
1,1,4,UA,0.0,0.0,330,2615,21,19,-37.0
1,5,1,WN,0.0,0.0,165,1184,10,0,-24.0
1,7,3,EV,0.0,0.0,99,456,10,15,11.0
1,5,1,WN,0.0,0.0,70,304,11,45,-4.0
1,6,2,US,0.0,0.0,240,1576,15,45,65.0
1,4,7,DL,0.5356359649122807,0.0,320,2079,17,35,39.0
1,5,1,WN,0.0,0.0,90,447,6,5,-6.0
1,1,4,AA,0.5535870516185477,0.0,175,1055,7,30,210.0
1,4,7,WN,0.5681016231474947,0.0,85,395,7,0,33.0
1,7,3,DL,0.0,0.0,211,1587,8,30,-8.0
1,2,5,EV,0.5259433962264151,0.5669613974552512,81,296,18,59,-19.0
1,2,5,OO,0.0,0.0,158,867,7,30,7.0
1,5,1,UA,0.0,0.0,260,1635,15,40,-7.0
1,3,6,UA,0.0,0.5669613974552512,235,1739,6,20,-5.0
1,5,1,B6,0.6024960169941582,0.0,211,1626,23,58,10.0
1,3,6,DL,0.0,0.0,159,746,7,45,-17.0
1,1,4,UA,0.0,0.5013150973172015,266,1605,14,15,-9.0
1,1,4,UA,0.6024960169941582,0.5455043859649122,221,1605,10,10,-18.0
1,3,6,WN,0.0,0.0,155,972,11,40,55.0
1,6,2,WN,0.0,0.0,70,308,8,20,-3.0
1,2,5,WN,0.0,0.0,70,365,19,5,1.0
1,4,7,OO,0.0,0.0,130,674,6,30,18.0
1,5,1,EV,0.0,0.0,142,900,6,0,5.0
1,1,4,WN,0.0,0.0,70,304,10,55,-12.0
1,3,6,OO,0.0,0.0,85,373,10,30,34.0
1,3,6,MQ,0.0,0.5669613974552512,90,323,18,35,86.0
1,4,7,WN,0.0,0.0,160,972,6,20,-11.0
1,1,4,AA,0.5535870516185477,0.0,180,1055,12,35,22.0
1,2,5,EV,0.0,0.5669613974552512,115,552,18,19,-39.0
1,1,4,AA,0.0,0.0,125,594,18,20,-18.0
1,6,2,WN,0.0,0.0,160,872,14,50,-10.0
1,4,7,WN,0.0,0.0,230,1771,11,20,2.0
1,4,7,DL,0.0,0.0,101,547,18,20,-19.0
1,1,4,US,0.6091626479614204,0.0,230,1440,14,5,11.0
1,4,7,NK,0.0,0.0,140,738,5,10,-10.0
1,1,4,OO,0.0,0.0,125,726,17,55,-4.0
1,6,2,WN,0.5671476137624861,0.0,165,725,15,55,154.0
1,4,7,WN,0.0,0.0,175,1020,6,15,-7.0
1,1,4,AA,0.5535870516185477,0.0,125,731,15,15,-7.0
1,6,2,DL,0.0,0.0,230,1671,11,5,-3.0
1,1,4,AS,0.0,0.0,133,859,15,30,-10.0
1,3,6,EV,0.6024960169941582,0.0,78,349,22,0,25.0
1,7,3,UA,0.0,0.5669613974552512,250,1744,10,2,-1.0
1,3,6,WN,0.5444444444444444,0.0,135,829,12,45,2.0
1,3,6,DL,0.0,0.0,311,2475,23,30,12.0
1,3,6,B6,0.0,0.0,166,1121,19,55,83.0
1,2,5,WN,0.0,0.0,85,484,7,15,-6.0
1,7,3,EV,0.75,0.5669613974552512,80,212,6,0,-17.0
1,1,4,UA,0.0,0.5455043859649122,169,1068,12,56,-3.0
1,5,1,B6,0.5182724252491694,0.0,68,187,21,50,13.0
1,4,7,WN,0.0,0.0,90,407,11,55,4.0
1,4,7,OO,0.0,0.5013150973172015,94,423,19,43,165.0
1,1,4,AA,0.5535870516185477,0.0,250,1616,9,5,13.0
1,5,1,OO,0.0,0.5669613974552512,102,462,10,27,388.0
1,4,7,OO,0.6024960169941582,0.6,53,113,19,55,130.0
1,4,7,WN,0.0,0.0,80,391,8,5,15.0
1,2,5,AS,0.0,0.0,102,680,13,35,-10.0
1,4,7,EV,0.0,0.0,67,208,15,40,-8.0
1,3,6,UA,0.0,0.5455043859649122,154,937,8,0,-9.0
1,3,6,US,0.0,0.0,76,366,22,9,4.0
1,2,5,DL,0.5681016231474947,0.0,123,591,17,55,10.0
1,6,2,OO,0.0,0.5669613974552512,101,413,18,44,45.0
1,2,5,DL,0.0,0.0,108,545,8,22,-4.0
1,5,1,AS,0.6024960169941582,0.0,191,1024,8,0,37.0
1,3,6,OO,0.0,0.0,109,575,10,6,178.0
1,5,1,HA,0.0,0.0,49,216,20,34,-1.0
1,5,1,WN,0.5681016231474947,0.0,75,228,6,0,-9.0
1,6,2,WN,0.0,0.0,50,148,8,35,-12.0
1,2,5,OO,0.0,0.0,70,222,21,45,-19.0
1,2,5,UA,0.0,0.0,301,2007,13,54,22.0
1,2,5,WN,0.0,0.0,160,882,7,40,-17.0
1,6,2,OO,0.0,0.0,91,373,9,18,6.0
1,2,5,OO,0.0,0.0,58,224,14,40,95.0
1,4,7,WN,0.5259433962264151,0.0,135,829,13,25,17.0
1,4,7,WN,0.0,0.0,60,239,9,0,-6.0
1,5,1,EV,0.5356359649122807,0.0,78,228,12,6,43.0
1,7,3,OO,0.0,0.0,105,501,6,24,-1.0
1,4,7,WN,0.6024960169941582,0.0,110,628,15,10,19.0
1,3,6,B6,0.0,0.0,132,612,8,35,-22.0
1,6,2,B6,0.0,0.0,82,353,7,12,-4.0
1,5,1,WN,0.6024960169941582,0.0,210,1671,17,50,32.0
1,2,5,OO,0.0,0.0,50,129,17,35,178.0
1,6,2,WN,0.0,0.0,80,393,10,45,28.0
1,3,6,OO,0.0,0.0,115,411,16,0,-6.0
1,3,6,AA,0.5535870516185477,0.5135135135135135,145,769,11,10,12.0
1,6,2,EV,0.0,0.0,76,351,12,50,-7.0
1,1,4,US,0.0,0.0,50,130,11,20,-10.0
1,2,5,WN,0.0,0.5013150973172015,115,602,12,40,-13.0
1,2,5,DL,0.5356359649122807,0.0,185,1127,17,25,0.0
1,1,4,UA,0.0,0.5013150973172015,132,846,15,51,17.0
1,4,7,B6,0.5182724252491694,0.0,78,228,7,40,177.0
1,1,4,DL,0.0,0.0,273,2172,12,55,-17.0
1,5,1,UA,0.0,0.0,239,1400,6,24,0.0
1,2,5,UA,0.0,0.0,330,2615,21,19,149.0
1,6,2,DL,0.0,0.5642857142857143,128,707,19,5,-1.0
1,4,7,B6,0.0,0.0,156,1050,17,16,2.0
1,6,2,OO,0.0,0.0,145,956,13,1,31.0
1,1,4,UA,0.0,0.5669613974552512,151,723,17,54,1.0
1,4,7,B6,0.5182724252491694,0.0,84,264,14,29,14.0
1,5,1,WN,0.0,0.0,250,1986,17,40,10.0
1,2,5,AA,0.5182724252491694,0.0,201,1089,14,20,-9.0
1,4,7,OO,0.54375,0.5013150973172015,121,589,13,11,1.0
1,2,5,DL,0.5576923076923077,0.0,88,317,6,55,-9.0
1,2,5,AA,0.6091626479614204,0.0,265,1744,11,40,-7.0
1,2,5,B6,0.0,0.0,165,1056,8,14,-12.0
1,4,7,OO,0.0,0.5013150973172015,112,649,17,36,117.0
1,2,5,UA,0.6091626479614204,0.0,555,4184,10,20,-7.0
1,7,3,UA,0.0,0.0,191,1379,9,18,10.0
1,1,4,AA,0.6486486486486487,0.51004702864472,135,769,10,5,336.0
1,4,7,WN,0.0,0.0,85,337,20,0,34.0
1,1,4,B6,0.5182724252491694,0.0,388,2475,16,10,-34.0
1,3,6,EV,0.6024960169941582,0.5642857142857143,132,826,14,51,37.0
1,1,4,EV,0.0,0.0,165,837,13,58,-3.0
1,3,6,DL,0.0,0.0,293,1892,19,59,3.0
1,3,6,DL,0.5356359649122807,0.0,103,501,20,13,7.0
1,2,5,WN,0.6024960169941582,0.0,135,896,10,10,42.0
1,6,2,DL,0.5356359649122807,0.0,207,1127,9,0,9.0
1,1,4,EV,0.8666666666666667,0.5013150973172015,84,303,8,0,33.0
1,6,2,AA,0.6091626479614204,0.0,236,1514,18,45,-11.0
1,7,3,UA,0.0,0.0,336,2704,8,0,2.0
1,4,7,OO,0.0,0.0,46,119,14,35,-3.0
1,5,1,UA,0.0,0.5669613974552512,238,1739,11,21,-11.0
1,5,1,WN,0.0,0.0,125,849,9,10,-8.0
1,2,5,WN,0.0,0.0,140,869,17,0,52.0
1,3,6,WN,0.0,0.0,115,500,7,20,-9.0
1,4,7,DL,0.5356359649122807,0.0,107,440,15,45,46.0
1,1,4,AA,0.5535870516185477,0.0,135,936,20,5,42.0
1,5,1,WN,0.0,0.0,90,406,15,0,-5.0
1,6,2,NK,0.0,0.51004702864472,174,985,19,35,-13.0
1,4,7,OO,0.0,0.0,126,532,8,35,-2.0
1,4,7,US,0.0,0.0,77,257,17,50,7.0
1,5,1,DL,0.0,0.0,102,515,19,27,-8.0
1,5,1,OO,0.5517241379310345,0.0,190,1385,13,34,50.0
1,3,6,EV,0.0,0.5669613974552512,127,642,16,37,23.0
1,5,1,WN,0.0,0.0,100,587,18,30,39.0
1,5,1,DL,0.0,0.0,243,1547,13,37,-3.0
1,4,7,F9,0.0,0.0,165,921,8,20,88.0
1,6,2,DL,0.0,0.0,69,214,19,6,15.0
1,3,6,WN,0.0,0.0,70,345,17,50,10.0
1,6,2,EV,0.0,0.5669613974552512,96,323,10,38,114.0
1,6,2,WN,0.0,0.0,75,325,6,45,14.0
1,6,2,EV,0.0,0.5384615384615384,120,533,17,20,33.0
1,5,1,WN,0.5681016231474947,0.0,240,1521,6,15,-3.0
1,5,1,UA,0.6091626479614204,0.0,166,925,16,54,255.0
1,6,2,WN,0.0,0.5212765957446809,170,912,8,10,63.0
1,7,3,US,0.5414123801220575,0.0,74,280,7,15,-14.0
1,3,6,AA,0.5535870516185477,0.0,135,918,8,40,-4.0
1,3,6,WN,0.0,0.0,245,1910,9,35,-18.0
1,3,6,B6,0.0,0.0,92,496,19,28,49.0
1,3,6,OO,0.0,0.0,117,601,8,20,8.0
1,5,1,OO,0.0,0.5669613974552512,172,1041,6,19,-10.0
1,2,5,WN,0.0,0.0,170,990,19,5,12.0
1,4,7,DL,0.0,0.0,80,187,6,0,-6.0
1,4,7,OO,0.0,0.0,130,697,17,45,5.0
1,3,6,AA,0.0,0.0,335,2218,7,0,70.0
1,2,5,MQ,0.5535870516185477,0.0,43,102,9,45,49.0
1,3,6,MQ,0.5535870516185477,0.0,108,641,20,10,71.0
1,2,5,EV,0.6024960169941582,0.5172413793103449,112,604,12,35,2.0
1,6,2,EV,0.0,0.0,75,212,14,41,48.0
1,6,2,AA,0.0,0.51004702864472,217,1660,23,50,15.0
1,7,3,WN,0.5788461538461539,0.0,175,1066,5,40,38.0
1,3,6,DL,0.651685393258427,0.0,81,205,7,15,-6.0
1,5,1,F9,0.0,0.5669613974552512,185,1250,18,50,142.0
1,6,2,WN,0.0,0.5013150973172015,150,957,9,45,5.0
1,5,1,EV,0.0,0.5455043859649122,120,631,12,4,-14.0
1,3,6,UA,0.6024960169941582,0.0,152,862,22,6,23.0
1,7,3,US,0.5414123801220575,0.0,173,861,10,5,-7.0
1,3,6,WN,0.0,0.0,125,763,6,5,-9.0
1,4,7,DL,0.0,0.0,102,547,20,30,-9.0
1,1,4,WN,0.0,0.5212765957446809,150,1136,10,5,11.0
1,5,1,EV,0.5535870516185477,0.5945945945945946,50,164,8,40,105.0
1,6,2,AA,0.6024960169941582,0.5669613974552512,143,888,12,10,23.0
1,1,4,AA,0.5535870516185477,0.0,160,1192,15,55,-7.0
1,6,2,F9,0.0,0.5013150973172015,130,853,19,59,-10.0
1,3,6,WN,0.0,0.0,95,507,19,35,51.0
1,5,1,WN,0.0,0.5013150973172015,155,770,6,10,-13.0
1,7,3,DL,0.0,0.0,245,1892,6,45,-15.0
1,6,2,MQ,0.6091626479614204,0.6521739130434783,63,212,13,45,2.0
1,5,1,B6,0.0,0.0,184,1368,17,0,7.0
1,6,2,EV,0.0,0.5669613974552512,96,315,10,34,-14.0
1,2,5,UA,0.0,0.0,123,787,19,12,31.0
1,4,7,EV,0.6091626479614204,0.5357142857142857,170,911,12,34,48.0
1,1,4,AA,0.6091626479614204,0.0,135,867,13,0,-2.0
1,1,4,UA,0.0,0.0,131,679,16,10,-13.0
1,4,7,B6,0.0,0.0,85,354,20,31,-9.0
1,1,4,WN,0.5681016231474947,0.0,135,825,9,55,1.0
1,3,6,DL,0.0,0.0,194,1428,17,30,89.0
1,1,4,OO,0.0,0.0,116,588,16,55,-4.0
1,1,4,WN,0.0,0.0,140,834,14,15,8.0
1,3,6,MQ,0.5535870516185477,0.0,128,862,14,25,-1.0
1,2,5,MQ,0.0,0.5909090909090909,95,461,6,0,-19.0
1,4,7,AS,0.0,0.0,235,1770,11,45,-7.0
1,7,3,US,0.0,0.0,85,399,9,30,3.0
1,2,5,EV,0.0,0.0,65,143,13,20,0.0
1,7,3,AA,0.0,0.51004702864472,168,1205,11,2,2.0
1,4,7,NK,0.6091626479614204,0.0,188,1182,5,30,33.0
1,5,1,MQ,0.0,0.5669613974552512,110,552,10,40,82.0
1,4,7,B6,0.5182724252491694,0.5013150973172015,277,1626,20,30,315.0
1,6,2,F9,0.6024960169941582,0.0,134,853,18,0,-18.0
1,6,2,MQ,0.5535870516185477,0.6233766233766234,47,134,13,20,-2.0
1,2,5,B6,0.0,0.5013150973172015,285,1754,19,40,3.0
1,3,6,B6,0.6091626479614204,0.0,275,2072,11,31,4.0
1,4,7,EV,0.0,0.5669613974552512,105,466,14,44,126.0
1,4,7,AS,0.0,0.0,345,2607,12,50,-40.0
1,2,5,DL,0.0,0.0,221,1747,22,30,29.0
1,2,5,HA,0.0,0.0,44,163,11,24,-6.0
1,5,1,DL,0.0,0.0,85,297,7,5,-1.0
1,5,1,DL,0.0,0.0,84,406,7,30,1.0
1,4,7,US,0.0,0.0,311,1999,7,5,6.0
1,1,4,OO,0.0,0.0,119,531,9,50,14.0
1,5,1,EV,0.0,0.5909090909090909,100,419,12,19,31.0
1,4,7,EV,0.6091626479614204,0.0,114,622,8,30,36.0
1,3,6,EV,0.0,0.0,53,147,13,39,90.0
1,3,6,DL,0.0,0.0,78,356,23,10,57.0
1,3,6,AA,0.5535870516185477,0.5909090909090909,194,1389,16,45,6.0
1,3,6,MQ,0.6190476190476191,0.51004702864472,50,140,9,10,77.0
1,1,4,AA,0.0,0.0,161,946,13,9,-20.0
1,4,7,DL,0.0,0.0,115,689,10,7,-12.0
1,5,1,F9,0.6024960169941582,0.0,187,1476,16,50,97.0
1,6,2,AA,0.0,0.51004702864472,99,569,12,15,4.0
1,5,1,EV,0.6024960169941582,0.6153846153846154,110,576,13,55,52.0
1,2,5,VX,0.0,0.0,320,2583,8,20,4.0
1,3,6,UA,0.0,0.0,144,927,8,27,-6.0
1,6,2,UA,0.0,0.5669613974552512,230,1721,9,2,-22.0
1,2,5,WN,0.0,0.0,70,258,17,30,0.0
1,3,6,WN,0.0,0.0,65,277,8,0,-1.0
1,5,1,AA,0.0,0.51004702864472,245,1372,6,30,4.0
1,4,7,US,0.0,0.0,63,290,22,25,1.0
1,6,2,UA,0.0,0.0,140,758,12,30,10.0
1,6,2,UA,0.6024960169941582,0.5909090909090909,226,1620,12,40,42.0
1,6,2,WN,0.0,0.0,155,711,20,30,68.0
1,3,6,OO,0.0,0.0,112,599,8,49,6.0
1,6,2,WN,0.0,0.5460992907801419,120,843,10,5,125.0
1,5,1,EV,0.0,0.5013150973172015,99,423,6,45,1.0
1,5,1,WN,0.0,0.0,140,696,20,5,143.0
1,1,4,OO,0.0,0.5223880597014925,93,411,15,24,8.0
1,2,5,US,0.5414123801220575,0.0,71,268,20,29,13.0
1,4,7,MQ,0.6091626479614204,0.5520833333333334,113,557,15,0,145.0
1,7,3,MQ,0.5535870516185477,0.0,79,408,8,25,13.0
1,7,3,NK,0.0,0.5669613974552512,237,1744,10,45,2.0
1,1,4,UA,0.0,0.0,513,3904,9,20,50.0
1,6,2,OO,0.0,0.0,84,308,12,36,-9.0
1,5,1,UA,0.6091626479614204,0.0,276,1781,20,15,264.0
1,1,4,B6,0.0,0.0,124,759,8,55,-3.0
1,4,7,US,0.0,0.0,117,631,14,35,-3.0
1,6,2,MQ,0.8333333333333334,0.5669613974552512,108,303,8,12,75.0
1,6,2,WN,0.5681016231474947,0.0,135,861,13,20,20.0
1,2,5,DL,0.0,0.0,182,1087,14,8,4.0
1,3,6,OO,0.0,0.5013150973172015,112,649,19,28,44.0
1,5,1,US,0.0,0.0,95,331,9,25,13.0
1,5,1,DL,0.0,0.0,316,2586,16,0,-12.0
1,5,1,AA,0.5535870516185477,0.0,205,1235,14,35,3.0
1,1,4,DL,0.6024960169941582,0.0,185,1199,8,0,-17.0
1,7,3,WN,0.0,0.0,280,1670,8,35,52.0
1,4,7,OO,0.6091626479614204,0.0,207,1186,9,50,48.0
1,1,4,OO,0.0,0.0,66,188,15,19,-8.0
1,4,7,DL,0.0,0.0,118,516,16,30,-4.0
1,2,5,F9,0.0,0.5013150973172015,145,967,15,25,0.0
1,1,4,EV,0.0,0.0,66,250,5,20,-15.0
1,5,1,AA,0.5535870516185477,0.5135135135135135,145,769,11,10,11.0
1,3,6,WN,0.0,0.0,135,957,20,5,60.0
1,6,2,US,0.0,0.0,132,735,10,37,-11.0
1,2,5,UA,0.0,0.5013150973172015,114,628,15,54,11.0
1,5,1,MQ,0.0,0.51004702864472,75,293,10,55,30.0
1,6,2,OO,0.0,0.5669613974552512,120,588,14,10,107.0
1,6,2,EV,0.0,0.0,110,460,12,35,18.0
1,3,6,B6,0.0,0.0,154,1028,6,0,-18.0
1,2,5,UA,0.5671476137624861,0.5669613974552512,160,733,11,0,-20.0
1,1,4,OO,0.6024960169941582,0.0,142,752,13,23,18.0
1,3,6,DL,0.5671476137624861,0.0,173,762,9,0,47.0
1,4,7,US,0.0,0.0,208,1488,10,5,5.0
1,1,4,WN,0.0,0.5013150973172015,150,770,19,45,76.0
1,2,5,WN,0.0,0.0,70,308,17,30,-2.0
1,5,1,OO,0.0,0.0,55,134,12,35,11.0
1,4,7,DL,0.0,0.0,120,516,8,5,-16.0
1,5,1,OO,0.0,0.0,51,150,11,7,-1.0
1,1,4,UA,0.0,0.51004702864472,214,1464,10,40,1.0
1,2,5,AA,0.5535870516185477,0.0,205,1235,14,35,8.0
1,6,2,US,0.0,0.0,105,541,14,20,95.0
1,3,6,VX,0.0,0.0,406,2565,17,29,-20.0
1,2,5,B6,0.0,0.0,154,1028,8,45,-17.0
1,7,3,WN,0.5444444444444444,0.0,140,829,10,10,-6.0
1,4,7,OO,0.0,0.0,88,461,12,10,17.0
1,6,2,EV,0.6545454545454545,0.0,89,350,17,23,13.0
1,5,1,AA,0.0,0.0,215,1521,10,0,-14.0
1,1,4,EV,0.0,0.0,93,363,9,0,-3.0
1,1,4,UA,0.0,0.5013150973172015,153,967,8,2,18.0
1,2,5,DL,0.0,0.0,138,632,14,32,5.0
1,4,7,DL,0.0,0.0,175,936,6,30,-20.0
1,6,2,AA,0.0,0.51004702864472,269,1562,17,45,33.0
1,4,7,US,0.0,0.0,83,328,20,15,1.0
1,1,4,EV,0.6024960169941582,0.5813953488372093,113,692,15,51,11.0
1,1,4,EV,0.0,0.0,86,241,13,5,-16.0
1,1,4,DL,0.0,0.0,263,1979,22,30,-17.0
1,2,5,EV,0.6091626479614204,0.0,82,287,10,37,-15.0
1,1,4,OO,0.0,0.5135135135135135,69,252,16,0,-18.0
1,1,4,AS,0.0,0.0,165,909,7,20,-11.0
1,2,5,DL,0.5356359649122807,0.0,300,1927,15,20,-11.0
1,2,5,WN,0.5681016231474947,0.0,170,972,14,50,2.0
1,5,1,MQ,0.0,0.51004702864472,90,383,9,20,-10.0
1,3,6,AA,0.5535870516185477,0.0,190,1205,17,50,87.0
1,2,5,OO,0.6024960169941582,0.0,143,896,17,46,37.0
1,6,2,OO,0.0,0.0,163,871,15,11,-10.0
1,1,4,NK,0.0,0.0,133,913,17,0,0.0
1,1,4,WN,0.5444444444444444,0.0,155,945,9,30,-17.0
1,2,5,OO,0.6363636363636364,0.0,78,193,17,10,-7.0
1,4,7,UA,0.6091626479614204,0.0,555,4184,10,20,52.0
1,1,4,US,0.0,0.0,286,2296,0,20,5.0
1,2,5,UA,0.0,0.0,61,140,6,59,-10.0
1,5,1,WN,0.0,0.0,90,448,19,30,40.0
1,5,1,WN,0.5166666666666667,0.0,85,423,13,0,17.0
1,6,2,DL,0.5356359649122807,0.5909090909090909,122,502,7,28,72.0
1,3,6,WN,0.0,0.0,75,283,13,30,17.0
1,2,5,DL,0.0,0.5191489361702127,222,1282,19,10,-18.0
1,4,7,MQ,0.0,0.0,43,125,15,20,-15.0
1,1,4,DL,0.0,0.0,260,1590,7,20,-6.0
1,1,4,WN,0.0,0.0,145,829,15,30,1.0
1,4,7,DL,0.0,0.0,119,594,12,50,-3.0
1,1,4,OO,0.0,0.5357142857142857,151,964,19,36,1.0
1,2,5,MQ,0.5444444444444444,0.0,125,665,12,45,33.0
1,6,2,AA,0.6091626479614204,0.0,187,1197,13,45,14.0
1,5,1,NK,0.0,0.0,155,913,13,40,-6.0
1,7,3,AS,0.6024960169941582,0.0,190,1024,6,0,31.0
1,2,5,AS,0.6091626479614204,0.0,280,1721,19,30,19.0
1,5,1,DL,0.5959595959595959,0.0,81,223,5,0,-14.0
1,2,5,AA,0.5535870516185477,0.0,60,190,8,15,29.0
1,1,4,US,0.0,0.0,115,631,19,49,-15.0
1,4,7,DL,0.5182724252491694,0.0,321,1990,10,55,6.0
1,3,6,OO,0.6024960169941582,0.0,120,602,16,0,65.0
1,4,7,WN,0.0,0.5013150973172015,195,1085,6,25,-22.0
1,2,5,EV,0.0,0.0,137,871,10,30,-14.0
1,2,5,DL,0.0,0.0,90,356,6,5,-6.0
1,1,4,UA,0.0,0.5013150973172015,395,3365,22,55,-9.0
1,1,4,WN,0.0,0.0,120,646,15,55,21.0
1,5,1,DL,0.0,0.0,119,712,13,30,-16.0
1,6,2,UA,0.0,0.5669613974552512,209,1440,7,46,47.0
